"MB51_ID","MB51_TRANSACTION_DATE","MB51_MATERIAL_CODE","MB51_DESCRIPTION","MB51_POSTING_DATE","MB51_MATERIAL_DOC","MB51_QUANTITY","MB51_UNIT","MB51_LOCATION","MB51_BATCH","MB51_MANUFACTURE_DATE","MB51_TIME","MB51_ORDER","MB51_USERNAME","MB51_HEADER_TEXT","MB51_RESERVATION","MB51_TEXT","MB51_GOODS_RECIPIENT","MB51_PLANT","MB51_BASE_UNIT","MB51_COMPANY_CODE","MB51_COST_CENTER","MB51_DOCUMENT_DATE","MB51_ENTRY_DATE","MB51_GL","MB51_MATERIAL_DOC_YEAR","MB51_MVT","MB51_MOVEMENT_TEXT","MB51_ORDER_UNIT","MB51_NAME1","MB51_QUANTITY_PURCHASE","MB51_PURCHASE_ORDER","MB51_REFERENCE","MB51_SALES_ORDER","MB51_SALES_ORDER1","MB51_VENDOR","MB51_UNLOADING_POINT","MB51_VALUATION_TYPE","MB51_SPECIAL_STOCK","MB51_AMOUNT","FILE_LOG_ID","MB51_FLAG"
"13128831","2026-06-10","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-06-10","4913274165","4000.000","PC","P003","20260525",NULL,"13:36:13",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-06-10","2026-06-10",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","4000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9378",NULL
"13129625","2026-06-10","59000004","Super  Blend  500 G.","2026-06-10","4913297577","-20.000","BAG","P004","260602",NULL,"16:47:01",NULL,"THANAWIS",NULL,"0",NULL,"0002016769","0328","G","0003",NULL,"2026-06-10","2026-06-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-10000.00",NULL,"2000122719",NULL,NULL,NULL,NULL,NULL,NULL,"-2861.40","9378",NULL
"13129626","2026-06-10","59000004","Super  Blend  500 G.","2026-06-10","4913297579","-20.000","BAG","P004","260602",NULL,"16:47:18",NULL,"THANAWIS",NULL,"0",NULL,"0002014869","0328","G","0003",NULL,"2026-06-10","2026-06-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-10000.00",NULL,"2000122720",NULL,NULL,NULL,NULL,NULL,NULL,"-2861.40","9378",NULL
"13129627","2026-06-10","59000004","Super  Blend  500 G.","2026-06-10","4913297572","-20.000","BAG","P004","260602",NULL,"16:46:41",NULL,"THANAWIS",NULL,"0",NULL,"0002016759","0328","G","0003",NULL,"2026-06-10","2026-06-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-10000.00",NULL,"2000122718",NULL,NULL,NULL,NULL,NULL,NULL,"-2861.40","9378",NULL
"13129628","2026-06-10","59000004","Super  Blend  500 G.","2026-06-10","4913297571","-20.000","BAG","P004","260602",NULL,"16:46:17",NULL,"THANAWIS",NULL,"0",NULL,"0002014868","0328","G","0003",NULL,"2026-06-10","2026-06-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-10000.00",NULL,"2000122717",NULL,NULL,NULL,NULL,NULL,NULL,"-2861.40","9378",NULL
"13129629","2026-06-10","59000004","Super  Blend  500 G.","2026-06-10","4913297580","-40.000","BAG","P004","260602",NULL,"16:47:35",NULL,"THANAWIS",NULL,"0",NULL,"0002014886","0328","G","0003",NULL,"2026-06-10","2026-06-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-20000.00",NULL,"2000122721",NULL,NULL,NULL,NULL,NULL,NULL,"-5722.80","9378",NULL
"13129842","2026-06-10","59000013","กาแฟมวลชน Gold Blend ขนาด 500 G.","2026-06-10","4913260680","-20.000","BAG","P004","280226-RE",NULL,"07:44:21",NULL,"THANAWIS",NULL,"149939748","สนับสนุนลูกค้า Sub Area ยะลาเซเว่น Code 2026550",NULL,"0328","G","0003","402001.00","2026-06-10","2026-06-10","65109000","2026","929","GIส่งเสริมการขายอื่น",NULL,"โรงคั่วสุวรรณภูมิ","-10000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-3509.40","9378",NULL
"13129843","2026-06-10","59000013","กาแฟมวลชน Gold Blend ขนาด 500 G.","2026-06-10","4913297665","-6.000","BAG","P004","280226-RE",NULL,"16:48:31",NULL,"THANAWIS",NULL,"0",NULL,"0002018909","0328","G","0003",NULL,"2026-06-10","2026-06-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,"2000122722",NULL,NULL,NULL,NULL,NULL,NULL,"-1052.82","9378",NULL
"13129844","2026-06-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-06-10","4913274748","-1920.000","BOX","M001","280501TR/T",NULL,"13:49:11",NULL,"RAPEESAN01",NULL,"0",NULL,"0001000248","0328","G","0003",NULL,"2026-06-10","2026-06-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-5760000.00",NULL,"2000122695",NULL,NULL,NULL,NULL,NULL,NULL,"-1951257.60","9378",NULL
"13129845","2026-06-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-06-10","4913274750","-1920.000","BOX","M001","280501TR/T",NULL,"13:50:04",NULL,"RAPEESAN01",NULL,"0",NULL,"0001000244","0328","G","0003",NULL,"2026-06-10","2026-06-10","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-5760000.00",NULL,"2000122696",NULL,NULL,NULL,NULL,NULL,NULL,"-1951257.60","9378",NULL
"13129846","2026-06-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-06-10","4913300468","-6.000","BAG","M001","280501TR/T",NULL,"18:02:45",NULL,"PRONDTAN",NULL,"149989209","Routine 09.06.26.2 A013R002",NULL,"0328","G","0003","405053.00","2026-06-10","2026-06-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1016.28","9378",NULL
"13129847","2026-06-10","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-06-10","4913300468","-6.000","BAG","M001","280501TR/T",NULL,"18:02:45",NULL,"PRONDTAN",NULL,"149989209","Retain 09.06.26.2 A013R002",NULL,"0328","G","0003","405053.00","2026-06-10","2026-06-10","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1016.28","9378",NULL
"13140528","2026-06-11","54000541","แอตลาส_เติมแก๊ส LPG ขนาด48Kg.2หัว","2026-06-11","5005717627","15.000","PC","M004","06-26",NULL,"17:15:13",NULL,"WANTILER","305056667","0",NULL,NULL,"0328","PC","0003",NULL,"2026-06-11","2026-06-11",NULL,"2026","101","GR goods receipt","PC","โรงคั่วสุวรรณภูมิ","15.00","305056667","IVV0082606100910",NULL,NULL,"2048975",NULL,NULL,NULL,"15525.00","9384",NULL
"13140529","2026-06-11","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-06-11","4913356047","-50.000","BAG","P004","090426-T/B",NULL,"11:35:16",NULL,"SONGPCHI",NULL,"0",NULL,"0002028090","0328","G","0003",NULL,"2026-06-11","2026-06-11","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-25000.00",NULL,"2000122739",NULL,NULL,NULL,NULL,NULL,NULL,"-8468.00","9384",NULL
"13140530","2026-06-11","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-06-11","4913376237","-2.000","BAG","P004","090426-T/B",NULL,"14:59:31",NULL,"SONGPCHI",NULL,"0",NULL,"OTC0400","0328","G","0003",NULL,"2026-06-11","2026-06-11","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,"2000122766",NULL,NULL,NULL,NULL,NULL,NULL,"-338.72","9384",NULL
"13140531","2026-06-11","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-06-11","4913367725","-20.000","BAG","P004","090426-T/B",NULL,"14:25:07",NULL,"THANAWIS",NULL,"0",NULL,"0002024385","0328","G","0003",NULL,"2026-06-11","2026-06-11","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-10000.00",NULL,"2000122758",NULL,NULL,NULL,NULL,NULL,NULL,"-3387.20","9384",NULL
"13141305","2026-06-11","58000005","ลังกระดาษ 3กก. 287*240*177 mm. (No Logo)","2026-06-11","4913386093","-4.000","PC","M003","20260124",NULL,"18:43:21",NULL,"PRONDTAN",NULL,"149938148","RD เบิก ลัง Nologo",NULL,"0328","PC","0003","405053.00","2026-06-11","2026-06-11","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-4.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-20.00","9384",NULL
"13141306","2026-06-11","58000002","WIPF WICOVALVE W009","2026-06-11","4913358028","-20000.000","PC","M003","20260427",NULL,"12:14:16",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-06-11","2026-06-11",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-20000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9384",NULL
"13141307","2026-06-11","58000002","WIPF WICOVALVE W009","2026-06-11","4913358028","20000.000","PC","P003","20260427",NULL,"12:14:16",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-06-11","2026-06-11",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","20000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9384",NULL
"13141308","2026-06-11","58000004","Film roll All cafe500g.420mm*900m","2026-06-11","4913358028","36000.000","PC","P003","20260521",NULL,"12:14:16",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-06-11","2026-06-11",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","36000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9384",NULL
"13141309","2026-06-11","58000004","Film roll All cafe500g.420mm*900m","2026-06-11","4913358028","-36000.000","PC","M003","20260521",NULL,"12:14:16",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-06-11","2026-06-11",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-36000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9384",NULL
"13141310","2026-06-11","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-06-11","4913358028","2500.000","PC","P003","20260525",NULL,"12:14:16",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-06-11","2026-06-11",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","2500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9384",NULL
"13141311","2026-06-11","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-06-11","4913358028","-2500.000","PC","M003","20260525",NULL,"12:14:16",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-06-11","2026-06-11",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-2500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9384",NULL
"13141312","2026-06-11","58000003","Film roll Gold blend 420mm*900m","2026-06-11","4913358028","3000.000","PC","P003","20260609",NULL,"12:14:16",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-06-11","2026-06-11",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9384",NULL
"13141313","2026-06-11","58000003","Film roll Gold blend 420mm*900m","2026-06-11","4913358028","-3000.000","PC","M003","20260609",NULL,"12:14:16",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-06-11","2026-06-11",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9384",NULL
"13141314","2026-06-11","58000005","ลังกระดาษ 3กก. 287*240*177 mm. (No Logo)","2026-06-11","5005708650","2000.000","PC","M003","20260611",NULL,"10:13:19",NULL,"PRONDTAN","305056988","0",NULL,NULL,"0328","PC","0003",NULL,"2026-06-11","2026-06-11",NULL,"2026","101","GR goods receipt","PC","โรงคั่วสุวรรณภูมิ","2000.00","305056988","6901083",NULL,NULL,"2024222",NULL,NULL,NULL,"10000.00","9384",NULL
"13141436","2026-06-11","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-06-10","4913352550","-4285.000","BAG","M001","260502-RE",NULL,"10:09:12","305000000039","JURASDOK",NULL,"0","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.",NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53001000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-2142500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-725707.60","9384",NULL
"13141438","2026-06-11","59100000","เมล็ดกาแฟ CPR Calibrate MF. 500 G.","2026-06-11","4913352676","-900.000","BAG","M001","260502-RE",NULL,"10:11:04",NULL,"JURASDOK",NULL,"149977972",NULL,NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","-450000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-152424.00","9384",NULL
"13141439","2026-06-11","59100000","เมล็ดกาแฟ CPR Calibrate MF. 500 G.","2026-06-10","4913352550","5100.000","BAG","M001","260502-RE",NULL,"10:09:12","305000000039","JURASDOK",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53001001","2026","101","GR for order","BAG","โรงคั่วสุวรรณภูมิ","2550000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"863736.00","9384",NULL
"13141446","2026-06-11","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-06-10","4913352550","-815.000","BAG","M001","260505-T/B",NULL,"10:09:12","305000000039","JURASDOK",NULL,"0","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.",NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53001000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-407500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-138028.40","9384",NULL
"13141450","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-08","4913379655","250.090","KG","P001","260512-TTW",NULL,"16:08:04","301000000186","PANUPWAI",NULL,"0","สารกาแฟโรบัสต้า",NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53002000","2026","262","RE for order",NULL,"โรงคั่วสุวรรณภูมิ","250090.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"39303.75","9384","1"
"13141451","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-08","4913382858","-250.090","KG","P001","260512-TTW",NULL,"17:19:04","301000000186","PANUPWAI",NULL,"0","สารกาแฟโรบัสต้า",NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53002000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-250090.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-39303.75","9384",NULL
"13141452","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-08","4913377857","-250.090","KG","P001","260512-TTW",NULL,"15:28:20","301000000186","PANUPWAI",NULL,"0","สารกาแฟโรบัสต้า",NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53002000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-250090.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-39303.75","9384",NULL
"13141510","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-11","4913381097","7784.390","KG","P001","260522-BBB",NULL,"16:38:07","301000000186","PANUPWAI",NULL,"150037010",NULL,NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53002000","2026","262","RE for order",NULL,"โรงคั่วสุวรรณภูมิ","7784390.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1223382.36","9384","1"
"13141511","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-11","4913375785","-33028.900","KG","M002","260522-BBB",NULL,"14:52:47",NULL,"PANUPWAI",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-33028900.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9384",NULL
"13141512","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-11","4913375785","33028.900","KG","P001","260522-BBB",NULL,"14:52:47",NULL,"PANUPWAI",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","33028900.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9384",NULL
"13141513","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-08","4913377041","-8465.895","KG","P001","260522-BBB",NULL,"15:11:22","301000000186","PANUPWAI",NULL,"150037010",NULL,NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53002000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-8465895.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1330486.61","9384",NULL
"13141514","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-08","4913379655","7784.390","KG","P001","260522-BBB",NULL,"16:08:04","301000000186","PANUPWAI",NULL,"150037010",NULL,NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53002000","2026","262","RE for order",NULL,"โรงคั่วสุวรรณภูมิ","7784390.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1223382.36","9384","1"
"13141515","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-08","4913377294","8465.895","KG","P001","260522-BBB",NULL,"15:17:15","301000000186","PANUPWAI",NULL,"150037010",NULL,NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53002000","2026","262","RE for order",NULL,"โรงคั่วสุวรรณภูมิ","8465895.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1330486.61","9384","1"
"13141516","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-08","4913379752","7784.390","KG","P001","260522-BBB",NULL,"16:08:39","301000000186","PANUPWAI",NULL,"150037010",NULL,NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53002000","2026","262","RE for order",NULL,"โรงคั่วสุวรรณภูมิ","7784390.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1223382.36","9384","1"
"13141517","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-08","4913377857","-7784.390","KG","P001","260522-BBB",NULL,"15:28:20","301000000186","PANUPWAI",NULL,"150037010",NULL,NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53002000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-7784390.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1223382.36","9384",NULL
"13141518","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-08","4913378426","-7784.390","KG","P001","260522-BBB",NULL,"15:40:31","301000000186","PANUPWAI",NULL,"150037010",NULL,NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53002000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-7784390.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1223382.36","9384",NULL
"13141519","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-08","4913382858","-7784.390","KG","P001","260522-BBB",NULL,"17:19:04","301000000186","PANUPWAI",NULL,"150037010",NULL,NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53002000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-7784390.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1223382.36","9384",NULL
"13141520","2026-06-11","54002341","สารกาแฟโรบัสต้า","2026-06-08","4913378105","-7784.390","KG","P001","260522-BBB",NULL,"15:34:27","301000000186","PANUPWAI",NULL,"150037010",NULL,NULL,"0328","G","0003",NULL,"2026-06-11","2026-06-11","53002000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-7784390.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1223382.36","9384",NULL
"13141521","2026-06-11","57000003","เมล็ดกาแฟ Clean Robusta Size mix","2026-06-08","5005718175","8034.480","KG","P002","260522-BBB",NULL,"17:37:42","301000000186","PANUPWAI",NULL,"0","R.BBB L.22/05/2026",NULL,"0328","G","0003",NULL,"2026-06-08","2026-06-11","53001004","2026","101","GR for order","KG","โรงคั่วสุวรรณภูมิ","8034480.00",NULL,"R.BBB 22/05/2026",NULL,NULL,NULL,NULL,NULL,NULL,"1290498.18","9384",NULL
"13141714","2026-06-11","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-06-11","4913386100","-6.000","BAG","M001","280501TR/T",NULL,"18:46:45",NULL,"PRONDTAN",NULL,"150042947","Routine 09.06.26.3 A013R002",NULL,"0328","G","0003","405053.00","2026-06-11","2026-06-11","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1016.28","9384",NULL
"13141715","2026-06-11","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-06-11","4913386100","-6.000","BAG","M001","280501TR/T",NULL,"18:46:45",NULL,"PRONDTAN",NULL,"150042947","Retain 09.06.26.3 A013R002",NULL,"0328","G","0003","405053.00","2026-06-11","2026-06-11","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1016.28","9384",NULL
